node_id,node_type,node_name,node_source,group_name_auto,group_name_bert
32765,disease,"bleeding disorder, platelet-type, 22",MONDO,platelet-type bleeding disorder,platelet-type bleeding disorder
13543,disease,trypsinogen deficiency,MONDO,trypsinogen deficiency,trypsinogen deficiency
14589,disease,maturity-onset diabetes of the young type 13,MONDO,maturity-onset diabetes of the young,maturity-onset diabetes of the young
9702,disease,myopathy due to malate-aspartate shuttle defect,MONDO,myopathy due to malate-aspartate shuttle defect,myopathy due to malate-aspartate shuttle defect
9786,disease,optic atrophy 6,MONDO,optic atrophy,optic atrophy
8195,disease,paramyotonia congenita of Von Eulenburg,MONDO,paramyotonia congenita of Von Eulenburg,paramyotonia congenita of Von Eulenburg
8702,disease,achondrogenesis type II,MONDO,achondrogenesis,achondrogenesis
13712,disease,"surfactant metabolism dysfunction, pulmonary, 5",MONDO,"surfactant metabolism dysfunction, pulmonary","surfactant metabolism dysfunction, pulmonary"
11025,disease,Cayman type cerebellar ataxia,MONDO,Cayman type cerebellar ataxia,Cayman type cerebellar ataxia
14841,disease,"trichothiodystrophy 6, nonphotosensitive",MONDO,"trichothiodystrophy 6, nonphotosensitive",trichothiodystrophy nonphotosensitive
12474,disease,autosomal dominant nocturnal frontal lobe epilepsy 4,MONDO,autosomal dominant nocturnal frontal lobe epilepsy,autosomal dominant nocturnal frontal lobe epilepsy
11760,disease,Scheie syndrome,MONDO,Scheie syndrome,Scheie syndrome
54551,disease,"avascular necrosis of femoral head, primary, 2",MONDO,"avascular necrosis of femoral head, primary","avascular necrosis of femoral head, primary"
20733,disease,proximal symphalangism 1A,MONDO,proximal symphalangism,symphalangism
14080,disease,osteosclerotic metaphyseal dysplasia,MONDO,osteosclerotic metaphyseal dysplasia,osteosclerotic metaphyseal dysplasia
14810,disease,pancytopenia due to IKZF1 mutations,MONDO,pancytopenia due to IKZF1 mutations,pancytopenia due to IKZF1 mutations
8582,disease,tooth and nail syndrome,MONDO,tooth and nail syndrome,tooth and nail syndrome
10604,disease,hemophilia B,MONDO,hemophilia,hemophilia
32899,disease,"neutropenia, severe congenital, 8, autosomal dominant",MONDO,"neutropenia, severe congenital, 8, autosomal dominant","neutropenia, severe congenital, autosomal dominant"
9269,disease,geleophysic dysplasia 1,MONDO,geleophysic dysplasia,geleophysic dysplasia
14219,disease,"alacrima, achalasia, and intellectual disability syndrome",MONDO,"alacrima, achalasia, and intellectual disability syndrome","alacrima, achalasia, and intellectual disability syndrome"
8226,disease,"periodontitis, aggressive 1",MONDO,"periodontitis, aggressive","periodontitis, aggressive"
7126,disease,"spondyloarthropathy, susceptibility to, 1",MONDO,"spondyloarthropathy, susceptibility to","spondyloarthropathy, susceptibility to"
8780,disease,amyotrophic lateral sclerosis type 2,MONDO,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis
9844,disease,pellagra-like syndrome,MONDO,pellagra-like syndrome,pellagra-like syndrome
12670,disease,autosomal recessive nonsyndromic deafness 63,MONDO,autosomal recessive nonsyndromic deafness,autosomal recessive nonsyndromic deafness
33258,disease,"deafness, autosomal dominant 71",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant"
12500,disease,chilblain lupus 1,MONDO,chilblain lupus,chilblain lupus
10925,disease,velo-facial-skeletal syndrome,MONDO,velo-facial-skeletal syndrome,velo-facial-skeletal syndrome
11914,disease,hypotrichosis-lymphedema-telangiectasia syndrome,MONDO,hypotrichosis-lymphedema-telangiectasia syndrome,hypotrichosis-lymphedema-telangiectasia syndrome
10206,disease,hypotrichosis 8,MONDO,hypotrichosis,hypotrichosis
40500,disease,glycosylphosphatidylinositol biosynthesis defect 16,MONDO,glycosylphosphatidylinositol biosynthesis defect,glycosylphosphatidylinositol biosynthesis defect
9107,disease,diastrophic dysplasia,MONDO,diastrophic dysplasia,diastrophic dysplasia
7399,disease,TWIST1-related craniosynostosis,MONDO,TWIST1-related craniosynostosis,TWIST1-related craniosynostosis
12892,disease,connective tissue disorder due to lysyl hydroxylase-3 deficiency,MONDO,connective tissue disorder due to lysyl hydroxylase-3 deficiency,connective tissue disorder due to lysyl hydroxylase-3 deficiency
10870,disease,tibial muscular dystrophy,MONDO,tibial muscular dystrophy,tibial muscular dystrophy
10521,disease,amelogenesis imperfecta type 1E,MONDO,amelogenesis imperfecta,amelogenesis imperfecta
10283,disease,syndromic X-linked intellectual disability Lubs type,MONDO,syndromic X-linked intellectual disability Lubs type,X-linked intellectual disability
7764,disease,"autosomal dominant osteosclerosis, Worth type",MONDO,"autosomal dominant osteosclerosis, Worth type","autosomal dominant osteosclerosis, Worth type"
33492,disease,Coffin-Siris syndrome 6,MONDO,Coffin-Siris syndrome,Coffin-Siris syndrome
12465,disease,hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency,MONDO,hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency,hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency
13118,disease,Nijmegen breakage syndrome-like disorder,MONDO,Nijmegen breakage syndrome-like disorder,Nijmegen breakage syndrome-like disorder
12160,disease,spondylometaphyseal dysplasia-cone-rod dystrophy syndrome,MONDO,spondylometaphyseal dysplasia-cone-rod dystrophy syndrome,spondylometaphyseal dysplasia-cone-rod dystrophy syndrome
10977,disease,Brody myopathy,MONDO,Brody myopathy,Brody myopathy
11061,disease,"chorea, remitting, with nystagmus and cataract",MONDO,"chorea, remitting, with nystagmus and cataract","chorea, remitting, with nystagmus and cataract"
14758,disease,radioulnar synostosis with amegakaryocytic thrombocytopenia 2,MONDO,radioulnar synostosis with amegakaryocytic thrombocytopenia,radioulnar synostosis with amegakaryocytic thrombocytopenia
13283,disease,"immunodeficiency, common variable, 3",MONDO,"immunodeficiency, common variable","immunodeficiency, common variable"
11124,disease,spondyloepimetaphyseal dysplasia-abnormal dentition syndrome,MONDO,spondyloepimetaphyseal dysplasia-abnormal dentition syndrome,spondyloepimetaphyseal dysplasia-abnormal dentition syndrome
14497,disease,polyendocrine-polyneuropathy syndrome,MONDO,polyendocrine-polyneuropathy syndrome,polyendocrine-polyneuropathy syndrome
8934,disease,cerebellar ataxia-ectodermal dysplasia syndrome,MONDO,cerebellar ataxia-ectodermal dysplasia syndrome,cerebellar ataxia-ectodermal dysplasia syndrome
11549,disease,hypotrichosis 1,MONDO,hypotrichosis,hypotrichosis
14558,disease,autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome,MONDO,autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome,autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome
12139,disease,"macular dystrophy, retinal, 3",MONDO,"macular dystrophy, retinal","macular dystrophy, retinal"
13183,disease,congenital stationary night blindness 1C,MONDO,congenital stationary night blindness,congenital stationary night blindness
7124,disease,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,MONDO,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome
9955,disease,rapadilino syndrome,MONDO,rapadilino syndrome,rapadilino syndrome
60589,disease,"facial palsy, congenital, with ptosis and velopharyngeal dysfunction",MONDO,"facial palsy, congenital, with ptosis and velopharyngeal dysfunction","facial palsy, congenital, with ptosis and velopharyngeal dysfunction"
10032,disease,Sjogren-Larsson-like ichthyosis without CNS or eye involvement,MONDO,Sjogren-Larsson-like ichthyosis without CNS or eye involvement,Sjogren-Larsson-like ichthyosis without CNS or eye involvement
10404,disease,X-linked non progressive cerebellar ataxia,MONDO,X-linked non progressive cerebellar ataxia,X-linked non progressive cerebellar ataxia
9225,disease,"fever, familial lifelong persistent",MONDO,"fever, familial lifelong persistent","fever, familial lifelong persistent"
12046,disease,"congenital corneal opacities, cornea guttata, and corectopia",MONDO,"congenital corneal opacities, cornea guttata, and corectopia","congenital corneal opacities, cornea guttata, and corectopia"
8514,disease,syndactyly type 3,MONDO,syndactyly,syndactyly
14701,disease,"spondyloepiphyseal dysplasia, Stanescu type",MONDO,"spondyloepiphyseal dysplasia, Stanescu type",spondyloepiphyseal dysplasia
13210,disease,autosomal recessive nonsyndromic deafness 25,MONDO,autosomal recessive nonsyndromic deafness,autosomal recessive nonsyndromic deafness
8919,disease,systemic primary carnitine deficiency disease,MONDO,systemic primary carnitine deficiency disease,systemic primary carnitine deficiency disease
11020,disease,osteoporosis-oculocutaneous hypopigmentation syndrome,MONDO,osteoporosis-oculocutaneous hypopigmentation syndrome,osteoporosis-oculocutaneous hypopigmentation syndrome
13594,disease,spinocerebellar ataxia type 36,MONDO,spinocerebellar ataxia,spinocerebellar ataxia
10649,disease,isolated congenital megalocornea,MONDO,isolated congenital megalocornea,isolated congenital megalocornea
12401,disease,congenital stromal corneal dystrophy,MONDO,congenital stromal corneal dystrophy,congenital stromal corneal dystrophy
11493,disease,Stickler syndrome type 2,MONDO,Stickler syndrome,Stickler syndrome
9601,disease,metaphyseal dysplasia without hypotrichosis,MONDO,metaphyseal dysplasia without hypotrichosis,metaphyseal dysplasia without hypotrichosis
100092,disease,"myoclonus, familial, 2",MONDO,"myoclonus, familial","myoclonus, familial"
9196,disease,ermine phenotype,MONDO,ermine phenotype,ermine phenotype
11178,disease,infantile convulsions and choreoathetosis,MONDO,infantile convulsions and choreoathetosis,infantile convulsions and choreoathetosis
12716,disease,"spondyloepiphyseal dysplasia, Cantu type",MONDO,"spondyloepiphyseal dysplasia, Cantu type",spondyloepiphyseal dysplasia
60764,disease,tetraamelia syndrome 1,MONDO,tetraamelia syndrome,tetraamelia syndrome
9391,disease,hypermetabolism due to defect in mitochondria,MONDO,hypermetabolism due to defect in mitochondria,hypermetabolism due to defect in mitochondria
12237,disease,nemaline myopathy 6,MONDO,nemaline myopathy,nemaline myopathy
21020,disease,Crigler-Najjar syndrome type 1,MONDO,Crigler-Najjar syndrome,Crigler-Najjar syndrome
7097,disease,Finnish type amyloidosis,MONDO,Finnish type amyloidosis,Finnish type amyloidosis
11067,disease,autosomal recessive nonsyndromic deafness 12,MONDO,autosomal recessive nonsyndromic deafness,autosomal recessive nonsyndromic deafness
11877,disease,autosomal dominant osteopetrosis 1,MONDO,autosomal dominant osteopetrosis,osteopetrosis
11826,disease,glucocorticoid deficiency 2,MONDO,glucocorticoid deficiency,glucocorticoid deficiency
8703,disease,"acromesomelic dysplasia, Grebe type",MONDO,"acromesomelic dysplasia, Grebe type",acromesomelic dysplasia
9660,disease,mucopolysaccharidosis type 4B,MONDO,mucopolysaccharidosis,mucopolysaccharidosis
18816,disease,isolated neonatal sclerosing cholangitis,MONDO,isolated neonatal sclerosing cholangitis,isolated neonatal sclerosing cholangitis
12901,disease,inherited prekallikrein deficiency,MONDO,inherited prekallikrein deficiency,inherited prekallikrein deficiency
10371,disease,Aland island eye disease,MONDO,Aland island eye disease,Aland island eye disease
12433,disease,Senior-Loken syndrome 6,MONDO,Senior-Loken syndrome,Senior-Loken syndrome
34109,disease,congenital myopathy with reduced type 2 muscle fibers,MONDO,congenital myopathy with reduced type 2 muscle fibers,congenital myopathy with reduced type 2 muscle fibers
9810,disease,autosomal recessive distal osteolysis syndrome,MONDO,autosomal recessive distal osteolysis syndrome,autosomal recessive distal osteolysis syndrome
100083,disease,hereditary thrombocytopenia and hematological cancer predisposition syndrome associated with RUNX1,MONDO,hereditary thrombocytopenia and hematological cancer predisposition syndrome associated with RUNX1,hereditary thrombocytopenia and hematological cancer predisposition syndrome associated with RUNX1
100151,disease,nephropathic cystinosis,MONDO,nephropathic cystinosis,nephropathic cystinosis
21093,disease,cranioectodermal dysplasia 1,MONDO,cranioectodermal dysplasia,cranioectodermal dysplasia
12166,disease,autosomal dominant sensory ataxia 1,MONDO,autosomal dominant sensory ataxia 1,autosomal dominant sensory ataxia 1
12502,disease,normophosphatemic familial tumoral calcinosis,MONDO,normophosphatemic familial tumoral calcinosis,normophosphatemic familial tumoral calcinosis
8629,disease,"urolithiasis, uric acid, autosomal dominant",MONDO,"urolithiasis, uric acid, autosomal dominant","urolithiasis, uric acid, autosomal dominant"
9249,disease,hereditary fructose intolerance,MONDO,hereditary fructose intolerance,fructose intolerance
14418,disease,"myopathy, centronuclear, 5",MONDO,"myopathy, centronuclear","myopathy, centronuclear"
13234,disease,"hypokalemic periodic paralysis, type 2",MONDO,"hypokalemic periodic paralysis,",hypokalemic periodic paralysis
8208,disease,"patella, familial recurrent dislocation of",MONDO,"patella, familial recurrent dislocation of","patella, familial recurrent dislocation of"
11871,disease,Niemann-Pick disease type B,MONDO,Niemann-Pick disease,Niemann-Pick disease
8476,disease,"spondyloepimetaphyseal dysplasia, Strudwick type",MONDO,"spondyloepimetaphyseal dysplasia, Strudwick type",spondyloepimetaphyseal dysplasia
7948,disease,marfanoid hypermobility syndrome,MONDO,marfanoid hypermobility syndrome,marfanoid hypermobility syndrome
12554,disease,cerebrooculofacioskeletal syndrome 4,MONDO,cerebrooculofacioskeletal syndrome,cerebrooculofacioskeletal syndrome
7738,disease,spondyloepiphyseal dysplasia with congenital joint dislocations,MONDO,spondyloepiphyseal dysplasia with congenital joint dislocations,spondyloepimetaphyseal dysplasia with joint dislocations
8421,disease,flat face-microstomia-ear anomaly syndrome,MONDO,flat face-microstomia-ear anomaly syndrome,flat face-microstomia-ear anomaly syndrome
9262,disease,GM1 gangliosidosis type 3,MONDO,GM1 gangliosidosis,GM1 gangliosidosis
7554,disease,"generalized epidermolysis bullosa simplex, non-Dowling-Meara type",MONDO,"generalized epidermolysis bullosa simplex, non-Dowling-Meara type",epidermolysis bullosa simplex
9729,disease,nephropathy - deafness - hyperparathyroidism syndrome,MONDO,nephropathy - deafness - hyperparathyroidism syndrome,nephropathy - deafness - hyperparathyroidism syndrome
11832,disease,autosomal dominant nonsyndromic deafness 44,MONDO,autosomal dominant nonsyndromic deafness,autosomal dominant nonsyndromic deafness
9654,disease,"mucopolysaccharidoses, unclassified types",MONDO,"mucopolysaccharidoses, unclassified types","mucopolysaccharidoses, unclassified types"
